paper,ptp,trial,t,x,y,condition,target.location
Spivey2005,23,9,1082,546,475,control,left
Spivey2005,23,9,1097,530,477,control,left
Spivey2005,23,9,1114,499,484,control,left
Spivey2005,23,9,1130,488,486,control,left
Spivey2005,23,9,1147,468,494,control,left
Spivey2005,23,9,1163,460,497,control,left
Spivey2005,23,9,1180,445,502,control,left
Spivey2005,23,9,1197,436,505,control,left
Spivey2005,23,9,1214,427,507,control,left
Spivey2005,23,9,1230,402,513,control,left
Spivey2005,23,9,1247,390,515,control,left
Spivey2005,23,9,1263,379,517,control,left
Spivey2005,23,9,1280,348,519,control,left
Spivey2005,23,9,1297,332,521,control,left
Spivey2005,23,9,1313,304,523,control,left
Spivey2005,23,9,1330,289,523,control,left
Spivey2005,23,9,1346,252,523,control,left
Spivey2005,23,9,1363,239,523,control,left
Spivey2005,23,9,1380,215,523,control,left
Spivey2005,23,9,1396,191,523,control,left
Spivey2005,23,9,1413,183,523,control,left
Spivey2005,23,9,1430,181,520,control,left
Spivey2005,23,9,1446,181,519,control,left
Spivey2005,23,9,1479,180,518,control,left
Spivey2005,23,10,562,494,86,control,left
Spivey2005,23,10,728,493,86,control,left
Spivey2005,23,10,944,492,86,control,left
Spivey2005,23,10,961,486,89,control,left
Spivey2005,23,10,978,482,93,control,left
Spivey2005,23,10,994,467,108,control,left
Spivey2005,23,10,1011,451,126,control,left
Spivey2005,23,10,1028,440,140,control,left
Spivey2005,23,10,1044,416,168,control,left
Spivey2005,23,10,1063,405,182,control,left
Spivey2005,23,10,1077,392,198,control,left
Spivey2005,23,10,1094,367,231,control,left
Spivey2005,23,10,1111,352,250,control,left
Spivey2005,23,10,1127,328,289,control,left
Spivey2005,23,10,1144,321,305,control,left
Spivey2005,23,10,1160,311,332,control,left
Spivey2005,23,10,1177,305,348,control,left
Spivey2005,23,10,1194,300,360,control,left
Spivey2005,23,10,1210,285,389,control,left
Spivey2005,23,10,1227,275,413,control,left
Spivey2005,23,10,1244,270,422,control,left
Spivey2005,23,10,1260,268,435,control,left
Spivey2005,23,10,1277,268,441,control,left
Spivey2005,23,10,1294,266,452,control,left
Spivey2005,23,10,1310,263,458,control,left
Spivey2005,23,10,1327,261,463,control,left
Spivey2005,23,10,1344,257,469,control,left
Spivey2005,23,10,1366,255,473,control,left
Spivey2005,23,10,1401,248,477,control,left
Spivey2005,23,10,1412,243,480,control,left
Spivey2005,23,10,1437,234,485,control,left
Spivey2005,23,10,1469,217,498,control,left
Spivey2005,23,10,1478,216,500,control,left
Spivey2005,23,10,1571,215,501,control,left
Spivey2005,23,14,1147,468,75,control,left
Spivey2005,23,14,1164,466,77,control,left
Spivey2005,23,14,1181,464,79,control,left
Spivey2005,23,14,1197,453,88,control,left
Spivey2005,23,14,1214,435,106,control,left
Spivey2005,23,14,1230,424,118,control,left
Spivey2005,23,14,1247,394,150,control,left
Spivey2005,23,14,1264,376,169,control,left
Spivey2005,23,14,1280,331,217,control,left
Spivey2005,23,14,1297,309,244,control,left
Spivey2005,23,14,1323,288,270,control,left
Spivey2005,23,14,1353,248,327,control,left
Spivey2005,23,14,1364,231,368,control,left
Spivey2005,23,14,1392,227,400,control,left
Spivey2005,23,14,1402,227,427,control,left
Spivey2005,23,14,1425,227,456,control,left
Spivey2005,23,14,1432,227,467,control,left
Spivey2005,23,14,1447,228,484,control,left
Spivey2005,23,14,1463,228,490,control,left
Spivey2005,23,14,1482,229,494,control,left
Spivey2005,23,14,1497,229,495,control,left
Spivey2005,23,15,235,479,97,control,right
Spivey2005,23,15,249,477,99,control,right
Spivey2005,23,15,267,469,104,control,right
Spivey2005,23,15,283,466,107,control,right
Spivey2005,23,15,299,465,109,control,right
Spivey2005,23,15,315,463,110,control,right
Spivey2005,23,15,332,461,113,control,right
Spivey2005,23,15,349,459,115,control,right
Spivey2005,23,15,365,456,118,control,right
Spivey2005,23,15,399,455,119,control,right
Spivey2005,23,15,1396,455,120,control,right
Spivey2005,23,15,1413,456,121,control,right
Spivey2005,23,15,1429,457,123,control,right
Spivey2005,23,15,1446,465,131,control,right
Spivey2005,23,15,1463,470,139,control,right
Spivey2005,23,15,1479,490,157,control,right
Spivey2005,23,15,1496,503,168,control,right
Spivey2005,23,15,1513,527,190,control,right
Spivey2005,23,15,1529,543,205,control,right
Spivey2005,23,15,1546,559,220,control,right
Spivey2005,23,15,1563,606,269,control,right
Spivey2005,23,15,1579,624,287,control,right
Spivey2005,23,15,1596,636,302,control,right
Spivey2005,23,15,1612,661,332,control,right
Spivey2005,23,15,1629,672,346,control,right
Spivey2005,23,15,1645,688,374,control,right
Spivey2005,23,15,1662,694,386,control,right
Spivey2005,23,15,1679,705,407,control,right
Spivey2005,23,15,1695,710,419,control,right
Spivey2005,23,15,1712,715,430,control,right
Spivey2005,23,15,1729,720,451,control,right
Spivey2005,23,18,1222,527,77,control,left
Spivey2005,23,18,1253,527,78,control,left
Spivey2005,23,18,1447,527,79,control,left
Spivey2005,23,18,1463,523,81,control,left
Spivey2005,23,18,1480,506,88,control,left
Spivey2005,23,18,1497,482,98,control,left
Spivey2005,23,18,1515,469,104,control,left
Spivey2005,23,18,1530,441,119,control,left
Spivey2005,23,18,1546,429,126,control,left
Spivey2005,23,18,1563,420,132,control,left
Spivey2005,23,18,1580,401,149,control,left
Spivey2005,23,18,1596,390,160,control,left
Spivey2005,23,18,1613,372,181,control,left
Spivey2005,23,18,1631,363,193,control,left
Spivey2005,23,18,1646,354,206,control,left
Spivey2005,23,18,1663,337,235,control,left
Spivey2005,23,18,1679,328,249,control,left
Spivey2005,23,18,1696,311,282,control,left
Spivey2005,23,18,1713,296,316,control,left
Spivey2005,23,18,1729,289,331,control,left
Spivey2005,23,18,1746,277,364,control,left
Spivey2005,23,18,1762,270,379,control,left
Spivey2005,23,18,1779,258,408,control,left
Spivey2005,23,18,1796,253,421,control,left
Spivey2005,23,18,1812,248,432,control,left
Spivey2005,23,18,1829,240,451,control,left
Spivey2005,23,18,1846,236,460,control,left
Spivey2005,23,18,1862,232,467,control,left
Spivey2005,23,19,1246,472,81,control,left
Spivey2005,23,19,1263,469,83,control,left
Spivey2005,23,19,1280,464,87,control,left
Spivey2005,23,19,1297,441,112,control,left
Spivey2005,23,19,1313,432,123,control,left
Spivey2005,23,19,1330,421,134,control,left
Spivey2005,23,19,1347,397,165,control,left
Spivey2005,23,19,1363,385,183,control,left
Spivey2005,23,19,1380,359,217,control,left
Spivey2005,23,19,1396,346,234,control,left
Spivey2005,23,19,1413,322,272,control,left
Spivey2005,23,19,1430,311,289,control,left
Spivey2005,23,19,1446,291,321,control,left
Spivey2005,23,19,1463,272,355,control,left
Spivey2005,23,19,1480,263,371,control,left
Spivey2005,23,19,1496,252,397,control,left
Spivey2005,23,19,1513,247,417,control,left
Spivey2005,23,19,1530,245,426,control,left
Spivey2005,23,19,1546,241,440,control,left
Spivey2005,23,19,1563,237,449,control,left
Spivey2005,23,19,1579,233,457,control,left
Spivey2005,23,19,1665,224,486,control,left
Spivey2005,23,19,1679,224,487,control,left
Spivey2005,23,24,1130,566,112,control,right
Spivey2005,23,24,1147,567,116,control,right
Spivey2005,23,24,1163,574,128,control,right
Spivey2005,23,24,1180,576,135,control,right
Spivey2005,23,24,1197,586,155,control,right
Spivey2005,23,24,1213,593,166,control,right
Spivey2005,23,24,1231,611,193,control,right
Spivey2005,23,24,1247,621,209,control,right
Spivey2005,23,24,1263,632,221,control,right
Spivey2005,23,24,1280,659,255,control,right
Spivey2005,23,24,1297,673,276,control,right
Spivey2005,23,24,1313,698,313,control,right
Spivey2005,23,24,1330,717,346,control,right
Spivey2005,23,24,1346,725,364,control,right
Spivey2005,23,24,1365,736,391,control,right
Spivey2005,23,24,1380,741,407,control,right
Spivey2005,23,24,1396,747,430,control,right
Spivey2005,23,24,1413,747,439,control,right
Spivey2005,23,24,1429,748,445,control,right
Spivey2005,23,24,1446,748,454,control,right
Spivey2005,23,24,1463,748,456,control,right
Spivey2005,23,24,1479,748,457,control,right
Spivey2005,23,24,1529,749,458,control,right
Spivey2005,23,24,1546,750,459,control,right
Spivey2005,23,24,1562,750,461,control,right
Spivey2005,23,24,1579,754,469,control,right
Spivey2005,23,24,1661,775,505,control,right
Spivey2005,23,24,1679,777,509,control,right
Spivey2005,23,24,1695,777,512,control,right
Spivey2005,23,24,1712,778,513,control,right
Spivey2005,23,25,1246,518,87,control,right
Spivey2005,23,25,1263,518,91,control,right
Spivey2005,23,25,1280,520,94,control,right
Spivey2005,23,25,1296,523,102,control,right
Spivey2005,23,25,1313,527,107,control,right
Spivey2005,23,25,1330,532,112,control,right
Spivey2005,23,25,1347,552,137,control,right
Spivey2005,23,25,1365,562,147,control,right
Spivey2005,23,25,1380,573,158,control,right
Spivey2005,23,25,1396,597,183,control,right
Spivey2005,23,25,1413,608,197,control,right
Spivey2005,23,25,1429,633,226,control,right
Spivey2005,23,25,1446,645,240,control,right
Spivey2005,23,25,1463,660,256,control,right
Spivey2005,23,25,1479,683,288,control,right
Spivey2005,23,25,1567,731,409,control,right
Spivey2005,23,25,1579,732,422,control,right
Spivey2005,23,25,1596,734,442,control,right
Spivey2005,23,25,1612,735,451,control,right
Spivey2005,23,25,1629,736,459,control,right
Spivey2005,23,25,1646,738,469,control,right
Spivey2005,23,25,1662,739,471,control,right
Spivey2005,23,33,216,459,96,control,right
Spivey2005,23,33,232,459,97,control,right
Spivey2005,23,33,249,458,99,control,right
Spivey2005,23,33,266,458,102,control,right
Spivey2005,23,33,282,457,104,control,right
Spivey2005,23,33,299,453,114,control,right
Spivey2005,23,33,316,445,126,control,right
Spivey2005,23,33,332,440,134,control,right
Spivey2005,23,33,349,430,150,control,right
Spivey2005,23,33,366,425,158,control,right
Spivey2005,23,33,384,414,173,control,right
Spivey2005,23,33,399,406,187,control,right
Spivey2005,23,33,415,392,209,control,right
Spivey2005,23,33,432,387,218,control,right
Spivey2005,23,33,449,382,226,control,right
Spivey2005,23,33,465,374,241,control,right
Spivey2005,23,33,482,372,245,control,right
Spivey2005,23,33,499,370,251,control,right
Spivey2005,23,33,532,369,254,control,right
Spivey2005,23,33,615,368,254,control,right
Spivey2005,23,33,1346,371,254,control,right
Spivey2005,23,33,1363,380,254,control,right
Spivey2005,23,33,1381,401,255,control,right
Spivey2005,23,33,1396,416,257,control,right
Spivey2005,23,33,1414,442,265,control,right
Spivey2005,23,33,1430,458,272,control,right
Spivey2005,23,33,1446,474,280,control,right
Spivey2005,23,33,1463,507,298,control,right
Spivey2005,23,33,1480,528,310,control,right
Spivey2005,23,33,1497,562,334,control,right
Spivey2005,23,33,1513,576,345,control,right
Spivey2005,23,33,1529,597,370,control,right
Spivey2005,23,33,1546,605,382,control,right
Spivey2005,23,33,1563,611,395,control,right
Spivey2005,23,33,1579,622,418,control,right
Spivey2005,23,33,1596,631,432,control,right
Spivey2005,23,33,1612,638,440,control,right
Spivey2005,23,33,1629,644,449,control,right
Spivey2005,23,33,1646,649,453,control,right
Spivey2005,23,33,1662,656,457,control,right
Spivey2005,23,33,1679,659,458,control,right
Spivey2005,23,33,1696,664,460,control,right
Spivey2005,23,33,1712,668,460,control,right
Spivey2005,23,33,1729,674,461,control,right
Spivey2005,23,33,1745,690,461,control,right
Spivey2005,23,33,1762,697,463,control,right
Spivey2005,23,33,1845,727,468,control,right
Spivey2005,23,34,1263,524,89,control,right
Spivey2005,23,34,1280,524,90,control,right
Spivey2005,23,34,1297,529,97,control,right
Spivey2005,23,34,1313,533,102,control,right
Spivey2005,23,34,1330,541,115,control,right
Spivey2005,23,34,1347,548,124,control,right
Spivey2005,23,34,1363,560,143,control,right
Spivey2005,23,34,1381,570,157,control,right
Spivey2005,23,34,1396,579,172,control,right
Spivey2005,23,34,1413,601,207,control,right
Spivey2005,23,34,1430,610,221,control,right
Spivey2005,23,34,1446,639,267,control,right
Spivey2005,23,34,1464,664,308,control,right
Spivey2005,23,34,1480,678,329,control,right
Spivey2005,23,34,1496,704,373,control,right
Spivey2005,23,34,1513,712,389,control,right
Spivey2005,23,34,1529,729,422,control,right
Spivey2005,23,34,1547,735,436,control,right
Spivey2005,23,34,1563,740,445,control,right
Spivey2005,23,34,1579,745,462,control,right
Spivey2005,23,34,1659,746,471,control,right
Spivey2005,23,36,199,446,111,control,left
Spivey2005,23,36,216,446,112,control,left
Spivey2005,23,36,232,446,117,control,left
Spivey2005,23,36,250,447,125,control,left
Spivey2005,23,36,266,447,130,control,left
Spivey2005,23,36,282,448,148,control,left
Spivey2005,23,36,299,448,161,control,left
Spivey2005,23,36,315,449,187,control,left
Spivey2005,23,36,332,451,200,control,left
Spivey2005,23,36,349,452,212,control,left
Spivey2005,23,36,367,456,234,control,left
Spivey2005,23,36,382,456,238,control,left
Spivey2005,23,36,665,457,238,control,left
Spivey2005,23,36,681,458,238,control,left
Spivey2005,23,36,700,460,237,control,left
Spivey2005,23,36,714,461,236,control,left
Spivey2005,23,36,731,462,235,control,left
Spivey2005,23,36,781,462,234,control,left
Spivey2005,23,36,1030,461,234,control,left
Spivey2005,23,36,1147,460,234,control,left
Spivey2005,23,36,1163,460,235,control,left
Spivey2005,23,36,1180,458,235,control,left
Spivey2005,23,36,1197,457,236,control,left
Spivey2005,23,36,1214,456,236,control,left
Spivey2005,23,36,1230,451,238,control,left
Spivey2005,23,36,1246,448,240,control,left
Spivey2005,23,36,1263,441,243,control,left
Spivey2005,23,36,1280,435,245,control,left
Spivey2005,23,36,1296,428,247,control,left
Spivey2005,23,36,1314,398,263,control,left
Spivey2005,23,36,1330,387,270,control,left
Spivey2005,23,36,1346,372,279,control,left
Spivey2005,23,36,1363,346,297,control,left
Spivey2005,23,36,1380,331,308,control,left
Spivey2005,23,36,1396,302,331,control,left
Spivey2005,23,36,1413,291,342,control,left
Spivey2005,23,36,1429,268,365,control,left
Spivey2005,23,36,1446,258,376,control,left
Spivey2005,23,36,1463,249,387,control,left
Spivey2005,23,36,1483,232,412,control,left
Spivey2005,23,36,1566,229,419,control,left
Spivey2005,24,6,150,561,116,control,right
Spivey2005,24,6,167,561,119,control,right
Spivey2005,24,6,184,561,127,control,right
Spivey2005,24,6,200,561,129,control,right
Spivey2005,24,6,217,561,133,control,right
Spivey2005,24,6,233,561,136,control,right
Spivey2005,24,6,250,560,145,control,right
Spivey2005,24,6,267,557,152,control,right
Spivey2005,24,6,283,553,160,control,right
Spivey2005,24,6,300,545,180,control,right
Spivey2005,24,6,316,540,189,control,right
Spivey2005,24,6,333,531,213,control,right
Spivey2005,24,6,350,527,224,control,right
Spivey2005,24,6,366,522,244,control,right
Spivey2005,24,6,384,518,261,control,right
Spivey2005,24,6,400,514,270,control,right
Spivey2005,24,6,416,510,278,control,right
Spivey2005,24,6,433,504,290,control,right
Spivey2005,24,6,449,503,292,control,right
Spivey2005,24,6,466,502,295,control,right
Spivey2005,24,6,499,501,297,control,right
Spivey2005,24,6,516,500,299,control,right
Spivey2005,24,6,532,499,301,control,right
Spivey2005,24,6,550,495,305,control,right
Spivey2005,24,6,566,495,306,control,right
Spivey2005,24,6,586,493,307,control,right
Spivey2005,24,6,1086,493,308,control,right
Spivey2005,24,6,1132,493,309,control,right
Spivey2005,24,6,1164,494,309,control,right
Spivey2005,24,6,1181,494,310,control,right
Spivey2005,24,6,1231,495,310,control,right
Spivey2005,24,6,1247,495,311,control,right
Spivey2005,24,6,1264,496,311,control,right
Spivey2005,24,6,1281,496,312,control,right
Spivey2005,24,6,1297,497,312,control,right
Spivey2005,24,6,1333,498,312,control,right
Spivey2005,24,6,1347,498,313,control,right
Spivey2005,24,6,1364,499,313,control,right
Spivey2005,24,6,1380,500,314,control,right
Spivey2005,24,6,1397,502,315,control,right
Spivey2005,24,6,1414,510,319,control,right
Spivey2005,24,6,1430,515,321,control,right
Spivey2005,24,6,1447,533,329,control,right
Spivey2005,24,6,1464,560,340,control,right
Spivey2005,24,6,1480,576,347,control,right
Spivey2005,24,6,1572,747,423,control,right
Spivey2005,24,6,1580,762,429,control,right
Spivey2005,24,6,1597,774,434,control,right
Spivey2005,24,6,1613,792,443,control,right
Spivey2005,24,6,1630,799,446,control,right
Spivey2005,24,6,1646,803,448,control,right
Spivey2005,24,6,1663,804,448,control,right
Spivey2005,24,6,1796,803,448,control,right
Spivey2005,24,6,1829,802,448,control,right
Spivey2005,24,6,1912,801,448,control,right
Spivey2005,24,7,440,514,100,control,right
Spivey2005,24,7,474,514,110,control,right
Spivey2005,24,7,485,509,130,control,right
Spivey2005,24,7,516,503,148,control,right
Spivey2005,24,7,538,495,170,control,right
Spivey2005,24,7,561,483,210,control,right
Spivey2005,24,7,586,471,257,control,right
Spivey2005,24,7,615,462,280,control,right
Spivey2005,24,7,632,457,291,control,right
Spivey2005,24,7,648,448,304,control,right
Spivey2005,24,7,666,443,312,control,right
Spivey2005,24,7,682,442,313,control,right
Spivey2005,24,7,698,441,315,control,right
Spivey2005,24,7,731,440,316,control,right
Spivey2005,24,7,1380,440,317,control,right
Spivey2005,24,7,1396,444,320,control,right
Spivey2005,24,7,1413,447,322,control,right
Spivey2005,24,7,1430,454,324,control,right
Spivey2005,24,7,1446,475,327,control,right
Spivey2005,24,7,1463,490,328,control,right
Spivey2005,24,7,1480,527,330,control,right
Spivey2005,24,7,1496,545,331,control,right
Spivey2005,24,7,1514,581,335,control,right
Spivey2005,24,7,1530,617,340,control,right
Spivey2005,24,7,1546,633,342,control,right
